"type","year","jul","hm","airt","rh","dewp","prec","slrr","parr","netr","bar","wspd","wres","wdir","wdev","gspd","s10t","date","time","dt"
101,2014,129,2330,13.14,95.8,12.5,0,0,0.008,-1.369,1013,1.622,1.439,172.5,27.18,4.116,11.19,"2014-05-09","23:30:00",(14-05-09 23:30:00)
101,2014,129,2345,13.27,95.9,12.64,0,0,0.005,-0.955,1012,1.857,1.722,156.6,21.8,3.822,11.18,"2014-05-09","23:45:00",(14-05-09 23:45:00)
101,2014,129,2400,13.36,96,12.76,0,0,0.003,-0.937,1012,2.282,2.139,156.3,20.33,4.704,11.17,"2014-05-10","00:00:00",(14-05-10 00:00:00)
101,2014,130,15,13.64,96.1,13.04,0,0,0.002,-0.916,1011,2.815,2.664,175.8,18.75,6.272,11.17,"2014-05-10","00:15:00",(14-05-10 00:15:00)
101,2014,130,30,13.91,96.2,13.33,0,0,0.004,-1.192,1011,2.831,2.669,174.1,19.33,6.37,11.16,"2014-05-10","00:30:00",(14-05-10 00:30:00)
101,2014,130,45,14.09,96.2,13.52,0,0,0.001,-1.162,1011,2.76,2.557,171,21.95,5.586,11.16,"2014-05-10","00:45:00",(14-05-10 00:45:00)
101,2014,130,100,14.23,96.3,13.65,0,0,0.001,-1.279,1010,3.07,2.939,172.4,16.7,5.88,11.15,"2014-05-10","01:00:00",(14-05-10 01:00:00)
101,2014,130,115,14.45,96.3,13.88,0,0,0.001,-1.249,1010,2.943,2.751,171.8,20.69,7.35,11.14,"2014-05-10","01:15:00",(14-05-10 01:15:00)
101,2014,130,130,14.7,96.3,14.13,0,0,0,-1.137,1010,2.786,2.59,174.8,21.46,6.468,11.14,"2014-05-10","01:30:00",(14-05-10 01:30:00)
101,2014,130,145,14.91,96.3,14.34,0,0,0,-1.151,1010,2.563,2.406,169.1,20.03,6.174,11.14,"2014-05-10","01:45:00",(14-05-10 01:45:00)
101,2014,130,200,15.07,96.3,14.5,0,0,0,-1.217,1010,2.52,2.333,179.9,22.05,5.782,11.13,"2014-05-10","02:00:00",(14-05-10 02:00:00)
101,2014,130,215,15.3,96.3,14.73,0,0,0,-2.159,1009,3.001,2.834,172.9,19.1,6.272,11.13,"2014-05-10","02:15:00",(14-05-10 02:15:00)
101,2014,130,230,15.43,96.3,14.86,0,0,0.003,-1.683,1009,2.694,2.56,177,18.1,5.39,11.13,"2014-05-10","02:30:00",(14-05-10 02:30:00)
101,2014,130,245,15.56,96.3,14.99,0,0,0.002,-2.146,1009,2.842,2.655,179.5,20.77,6.174,11.13,"2014-05-10","02:45:00",(14-05-10 02:45:00)
101,2014,130,300,15.63,96.3,15.05,0,0,0.001,-1.989,1009,2.634,2.451,181.5,21.39,5.488,11.13,"2014-05-10","03:00:00",(14-05-10 03:00:00)
101,2014,130,315,15.72,96.2,15.14,0,0,0.001,-2.682,1008,3.211,3.077,175.6,16.55,7.35,11.13,"2014-05-10","03:15:00",(14-05-10 03:15:00)
101,2014,130,330,15.78,96.2,15.2,0,0,0.003,-2.904,1008,3.121,2.931,180.6,19.94,7.35,11.13,"2014-05-10","03:30:00",(14-05-10 03:30:00)
101,2014,130,345,15.81,96.2,15.23,0,0,0.003,-3.501,1008,3.014,2.843,178.7,19.27,6.86,11.13,"2014-05-10","03:45:00",(14-05-10 03:45:00)
101,2014,130,400,15.84,96.2,15.26,0,0,0.005,-3.473,1008,3.16,2.917,189.8,22.45,6.958,11.13,"2014-05-10","04:00:00",(14-05-10 04:00:00)
101,2014,130,415,15.82,96.2,15.23,0,0,0.011,-2.818,1008,2.987,2.752,191,22.72,6.762,11.14,"2014-05-10","04:15:00",(14-05-10 04:15:00)
101,2014,130,430,15.81,96.2,15.22,0,0,0.185,-6.434,1007,3.053,2.757,184.5,25.25,8.13,11.14,"2014-05-10","04:30:00",(14-05-10 04:30:00)
101,2014,130,445,15.87,96.2,15.27,0,0.332,1.674,-14.23,1007,2.854,2.686,187.2,19.65,6.076,11.14,"2014-05-10","04:45:00",(14-05-10 04:45:00)
101,2014,130,500,15.87,96,15.25,0,1.357,4.312,-8.57,1007,1.656,1.455,211.1,28.18,5.292,11.14,"2014-05-10","05:00:00",(14-05-10 05:00:00)
101,2014,130,515,15.81,95.9,15.17,0,4.672,12.84,-4.526,1007,2.103,1.895,201.9,25.5,5.978,11.15,"2014-05-10","05:15:00",(14-05-10 05:15:00)
101,2014,130,530,15.78,95.8,15.12,0,5.933,16.92,-6.604,1007,2.091,1.825,208.6,28.84,5.586,11.15,"2014-05-10","05:30:00",(14-05-10 05:30:00)
101,2014,130,545,15.74,95.6,15.06,0,9.68,27.28,-2.398,1007,1.424,1.257,214.4,27.77,3.136,11.15,"2014-05-10","05:45:00",(14-05-10 05:45:00)
101,2014,130,600,15.71,95.5,15.01,0,15.19,43.11,-5.308,1007,2.062,1.864,194.5,25.06,4.802,11.16,"2014-05-10","06:00:00",(14-05-10 06:00:00)
101,2014,130,615,15.72,95.2,14.97,0,14.22,41.58,-12.96,1008,2.815,2.591,197.3,22.87,5.978,11.16,"2014-05-10","06:15:00",(14-05-10 06:15:00)
101,2014,130,630,15.68,94.9,14.87,0,13.1,40.66,-12.6,1007,2.78,2.549,189.4,23.36,6.272,11.17,"2014-05-10","06:30:00",(14-05-10 06:30:00)
101,2014,130,645,15.65,94.6,14.8,0.254,20.65,62.04,3.278,1007,1.818,1.622,212.5,26.59,5.684,11.17,"2014-05-10","06:45:00",(14-05-10 06:45:00)
101,2014,130,700,15.54,94.8,14.73,1.016,17.46,50.94,5.176,1007,2.086,1.892,212.5,24.49,5.978,11.18,"2014-05-10","07:00:00",(14-05-10 07:00:00)
101,2014,130,715,15.41,95.2,14.66,0.254,26.54,67.75,9.06,1007,2.211,1.951,213.5,27.76,5.586,11.18,"2014-05-10","07:15:00",(14-05-10 07:15:00)
101,2014,130,730,15.3,95.4,14.59,0.254,25.86,67.29,10.26,1007,1.658,1.466,209.3,27.56,4.606,11.19,"2014-05-10","07:30:00",(14-05-10 07:30:00)
101,2014,130,745,15.23,95.6,14.54,0.254,30.21,77.6,13.11,1007,2.002,1.811,209.7,24.98,4.508,11.19,"2014-05-10","07:45:00",(14-05-10 07:45:00)
101,2014,130,800,15.14,95.7,14.47,0,26.21,67.52,10.53,1006,1.597,1.391,196.8,28.8,4.116,11.2,"2014-05-10","08:00:00",(14-05-10 08:00:00)
101,2014,130,815,15.07,95.7,14.41,0,23.81,62.2,10.41,1007,1.91,1.721,234.1,25.47,5.684,11.21,"2014-05-10","08:15:00",(14-05-10 08:15:00)
101,2014,130,830,14.98,95.8,14.34,0,31.51,81.9,15.27,1007,2.046,1.888,216.9,22.44,4.9,11.21,"2014-05-10","08:30:00",(14-05-10 08:30:00)
101,2014,130,845,14.94,95.9,14.31,0,34.8,90.2,16.73,1007,1.764,1.605,228.4,24.28,5.782,11.22,"2014-05-10","08:45:00",(14-05-10 08:45:00)
101,2014,130,900,14.95,96,14.33,0,29.01,80.4,12.46,1007,1.97,1.844,234.3,20.43,4.41,11.23,"2014-05-10","09:00:00",(14-05-10 09:00:00)
101,2014,130,915,15.04,96.1,14.44,0,70.5,172.5,37.37,1007,1.235,0.909,212.6,41.28,3.234,11.24,"2014-05-10","09:15:00",(14-05-10 09:15:00)
101,2014,130,930,15.21,96.2,14.62,0,122.7,292,56.75,1007,1.345,1.196,216.1,26.98,2.842,11.25,"2014-05-10","09:30:00",(14-05-10 09:30:00)
101,2014,130,945,15.49,96.2,14.89,0,169.7,395.4,60.54,1007,1.697,1.49,217.7,28.3,3.724,11.27,"2014-05-10","09:45:00",(14-05-10 09:45:00)
101,2014,130,1000,15.56,96.1,14.96,0,85,203.9,26.47,1007,1.544,1.351,227.1,28.6,4.998,11.28,"2014-05-10","10:00:00",(14-05-10 10:00:00)
101,2014,130,1015,15.64,96.1,15.04,0,122.2,281.5,50.4,1007,1.482,1.295,229.2,28.73,3.234,11.29,"2014-05-10","10:15:00",(14-05-10 10:15:00)
101,2014,130,1030,16.23,96.1,15.62,0,407.1,890,170,1007,1.555,1.386,218.5,26.58,4.606,11.3,"2014-05-10","10:30:00",(14-05-10 10:30:00)
101,2014,130,1045,16.95,95.6,16.25,0,397.9,861,145.1,1007,2.053,1.77,221.8,30.09,4.41,11.31,"2014-05-10","10:45:00",(14-05-10 10:45:00)
101,2014,130,1100,17.83,91.6,16.45,0,607.1,1293,274,1007,2.441,2.219,233.4,24.39,5.782,11.33,"2014-05-10","11:00:00",(14-05-10 11:00:00)
101,2014,130,1115,18.91,86.7,16.66,0,765,1688,414.8,1007,2.231,1.977,244.5,27.23,5.684,11.34,"2014-05-10","11:15:00",(14-05-10 11:15:00)
101,2014,130,1130,19.98,81.7,16.77,0,641.8,1503,411.1,1007,1.907,1.679,226.1,28.01,4.9,11.36,"2014-05-10","11:30:00",(14-05-10 11:30:00)
101,2014,130,1145,20.21,78.9,16.45,0,598.8,1409,440.6,1007,2.664,2.435,248.8,23.75,6.272,11.39,"2014-05-10","11:45:00",(14-05-10 11:45:00)
101,2014,130,1200,21,74.7,16.34,0,721,1711,556.7,1006,2.348,1.997,256.6,31.28,7.35,11.42,"2014-05-10","12:00:00",(14-05-10 12:00:00)
101,2014,130,1215,21.87,69.47,16.05,0,685,1637,520,1006,2.671,2.368,241.9,27.31,6.664,11.46,"2014-05-10","12:15:00",(14-05-10 12:15:00)
101,2014,130,1230,22.21,66.39,15.66,0,557.9,1340,421.3,1006,2.596,2.377,251.8,23.52,5.88,11.51,"2014-05-10","12:30:00",(14-05-10 12:30:00)
101,2014,130,1245,22.49,63.33,15.19,0,429.5,1028,298.4,1006,2.291,1.983,258.9,29.55,7.45,11.57,"2014-05-10","12:45:00",(14-05-10 12:45:00)
101,2014,130,1300,22.47,61.26,14.66,0,499,1156,331.7,1006,2.893,2.549,241.1,27.96,7.35,11.64,"2014-05-10","13:00:00",(14-05-10 13:00:00)
101,2014,130,1315,22.84,58.23,14.22,0,474.4,1070,308,1006,2.865,2.596,246.1,24.81,6.664,11.72,"2014-05-10","13:15:00",(14-05-10 13:15:00)
101,2014,130,1330,22.89,55.19,13.44,0,495.1,1090,314.2,1006,2.968,2.7,256.3,24.32,7.15,11.8,"2014-05-10","13:30:00",(14-05-10 13:30:00)
101,2014,130,1345,23.19,53.7,13.3,0,489.3,1080,308.4,1006,2.906,2.508,247.8,29.99,7.94,11.89,"2014-05-10","13:45:00",(14-05-10 13:45:00)
101,2014,130,1400,23.23,53.86,13.38,0,398.5,877,241.1,1005,2.321,2.026,233.9,28.83,4.704,11.98,"2014-05-10","14:00:00",(14-05-10 14:00:00)
101,2014,130,1415,23.36,52.51,13.12,0,411.2,899,253.2,1005,3.107,2.773,243.8,26.58,7.15,12.06,"2014-05-10","14:15:00",(14-05-10 14:15:00)
101,2014,130,1430,23.92,50.37,12.99,0,508.5,1109,319.9,1005,2.768,2.493,255.5,25.51,6.958,12.15,"2014-05-10","14:30:00",(14-05-10 14:30:00)
101,2014,130,1445,24.48,47.99,12.76,0,554.3,1207,366.4,1004,2.885,2.492,257.6,29.88,7.15,12.24,"2014-05-10","14:45:00",(14-05-10 14:45:00)
101,2014,130,1500,24.76,45.41,12.18,0,540.4,1183,343,1004,2.723,2.482,247.7,24.11,8.23,12.32,"2014-05-10","15:00:00",(14-05-10 15:00:00)
101,2014,130,1515,25.25,44.9,12.42,0,474.8,1055,309.5,1004,3.002,2.557,231.9,31.18,8.62,12.4,"2014-05-10","15:15:00",(14-05-10 15:15:00)
101,2014,130,1530,24.01,53.29,13.94,0,372.9,832,229,1004,2.459,2.159,212.7,28.24,6.076,12.48,"2014-05-10","15:30:00",(14-05-10 15:30:00)
101,2014,130,1545,24,53.89,14.1,0,224.4,512.7,127.6,1004,2.355,2.135,201.3,24.73,6.37,12.55,"2014-05-10","15:45:00",(14-05-10 15:45:00)
101,2014,130,1600,23.5,55.03,13.96,0,96.9,222.4,-1.771,1004,2.652,2.45,208.4,22.39,5.88,12.62,"2014-05-10","16:00:00",(14-05-10 16:00:00)
101,2014,130,1615,21.98,66.96,15.56,0.254,196,433.4,-35.25,1004,1.867,1.663,213.9,26.78,5.292,12.69,"2014-05-10","16:15:00",(14-05-10 16:15:00)
101,2014,130,1630,21.38,70.1,15.71,0,193,434.8,-18.06,1004,2.357,2.126,207.3,25.38,6.174,12.75,"2014-05-10","16:30:00",(14-05-10 16:30:00)
101,2014,130,1645,20.64,68.59,14.68,0,100.9,229.5,5.171,1004,1.55,1.324,217,30.98,3.92,12.81,"2014-05-10","16:45:00",(14-05-10 16:45:00)
101,2014,130,1700,20.28,69.03,14.43,0,47.6,108.2,-12.21,1004,1.672,1.533,243.3,23.35,3.822,12.87,"2014-05-10","17:00:00",(14-05-10 17:00:00)
101,2014,130,1715,19.87,69.34,14.1,0,40.34,91.4,-6.4,1004,2.29,2.045,209.1,26.52,7.74,12.92,"2014-05-10","17:15:00",(14-05-10 17:15:00)
101,2014,130,1730,18.58,77.2,14.52,0,33.1,75,-1.735,1004,3.825,3.488,195.9,23.99,10,12.97,"2014-05-10","17:30:00",(14-05-10 17:30:00)
101,2014,130,1745,17.32,83.8,14.56,0,22.2,49.79,-33.1,1004,2.664,2.325,179.3,28.9,5.978,13.02,"2014-05-10","17:45:00",(14-05-10 17:45:00)
101,2014,130,1800,17.02,84.6,14.41,0,27.5,58.37,-29.38,1004,1.215,0.969,218.8,36.4,3.822,13.05,"2014-05-10","18:00:00",(14-05-10 18:00:00)
101,2014,130,1815,16.7,86.9,14.52,0,26.67,54.99,-29.12,1004,1.754,1.545,202,27.89,4.508,13.09,"2014-05-10","18:15:00",(14-05-10 18:15:00)
101,2014,130,1830,16.34,88.6,14.47,0,21.06,38.08,-28.26,1004,2.001,1.812,195.3,24.82,4.214,13.12,"2014-05-10","18:30:00",(14-05-10 18:30:00)
101,2014,130,1845,16.3,89.5,14.59,0,17.29,26.49,-22.19,1004,2.283,2.082,195.3,24.08,5.292,13.14,"2014-05-10","18:45:00",(14-05-10 18:45:00)
101,2014,130,1900,16.2,91.3,14.79,0,10.06,13.16,-17.29,1005,2.004,1.809,205.6,25.25,5.782,13.16,"2014-05-10","19:00:00",(14-05-10 19:00:00)
101,2014,130,1915,16.15,92.1,14.87,0,0.271,1.106,-24.46,1005,1.926,1.682,202.6,28.77,5.684,13.17,"2014-05-10","19:15:00",(14-05-10 19:15:00)
101,2014,130,1930,16.03,92.2,14.78,0,0.001,0.128,-30.04,1005,1.472,1.274,206.8,29.59,4.606,13.18,"2014-05-10","19:30:00",(14-05-10 19:30:00)
101,2014,130,1945,16.06,92.2,14.82,0,0,0.08,-13.11,1005,2.59,2.296,206,27.22,6.958,13.18,"2014-05-10","19:45:00",(14-05-10 19:45:00)
101,2014,130,2000,16.04,92.5,14.85,0,0,0.051,-4.216,1005,2.811,2.529,207.4,25.69,7.15,13.19,"2014-05-10","20:00:00",(14-05-10 20:00:00)
101,2014,130,2015,15.88,93,14.77,0,0,0.065,-6.926,1005,2.089,1.83,200.8,28.51,6.076,13.19,"2014-05-10","20:15:00",(14-05-10 20:15:00)
101,2014,130,2030,15.68,93.5,14.64,0,0,0.066,-20.87,1005,2.29,2.102,200.6,23.17,6.076,13.19,"2014-05-10","20:30:00",(14-05-10 20:30:00)
101,2014,130,2045,15.46,93.6,14.44,0,0,0.073,-35.58,1005,2.092,1.892,206.8,24.88,5.096,13.18,"2014-05-10","20:45:00",(14-05-10 20:45:00)
101,2014,130,2100,15.36,93.3,14.3,0,0,0.048,-27.67,1005,1.985,1.808,210.8,24.15,4.606,13.17,"2014-05-10","21:00:00",(14-05-10 21:00:00)
101,2014,130,2115,15.31,93,14.19,0,0,0.092,-24.01,1005,1.688,1.472,213.3,28.97,4.802,13.16,"2014-05-10","21:15:00",(14-05-10 21:15:00)
101,2014,130,2130,15.23,92.8,14.08,0,0,0.055,-27.39,1005,1.471,1.257,208.7,30.72,4.018,13.15,"2014-05-10","21:30:00",(14-05-10 21:30:00)
101,2014,130,2145,15.12,92.9,13.99,0,0,0.072,-27.23,1005,1.326,1.139,217.5,29.95,3.822,13.14,"2014-05-10","21:45:00",(14-05-10 21:45:00)
101,2014,130,2200,15.07,92.9,13.95,0,0,0.063,-28.97,1005,1.292,1.113,228.4,29.85,3.626,13.12,"2014-05-10","22:00:00",(14-05-10 22:00:00)
101,2014,130,2215,15.01,92.9,13.88,0,0,0.091,-31.53,1005,1.237,1.067,230.1,29.8,3.234,13.11,"2014-05-10","22:15:00",(14-05-10 22:15:00)
101,2014,130,2230,14.96,92.9,13.83,0,0,0.082,-35.3,1005,1.26,1.152,227.4,23.69,3.528,13.09,"2014-05-10","22:30:00",(14-05-10 22:30:00)
101,2014,130,2245,14.91,93.1,13.82,0,0,0.086,-38.41,1005,1.361,1.238,221.2,24.33,3.332,13.07,"2014-05-10","22:45:00",(14-05-10 22:45:00)
101,2014,130,2300,14.9,92.8,13.76,0,0,0.068,-31.45,1005,1.064,0.907,227.1,30.98,2.548,13.05,"2014-05-10","23:00:00",(14-05-10 23:00:00)
101,2014,130,2315,14.87,92.4,13.67,0,0,0.061,-36.98,1005,1.108,0.99,245.1,26.44,2.45,13.04,"2014-05-10","23:15:00",(14-05-10 23:15:00)
101,2014,130,2330,14.72,92.5,13.53,0,0,0.055,-33.16,1005,0.77,0.706,255.2,21.7,2.254,13.02,"2014-05-10","23:30:00",(14-05-10 23:30:00)
101,2014,130,2345,14.57,93,13.47,0,0,0.091,-27.19,1005,0.973,0.901,272.1,21.95,2.058,13,"2014-05-10","23:45:00",(14-05-10 23:45:00)
101,2014,130,2400,14.3,93.6,13.29,0,0,0.078,-20.88,1005,0.964,0.939,267.7,13.17,1.568,12.97,"2014-05-11","00:00:00",(14-05-11 00:00:00)
101,2014,131,15,14.18,94.4,13.31,0,0,0.106,-12.71,1006,0.825,0.798,270.3,14.54,1.862,12.95,"2014-05-11","00:15:00",(14-05-11 00:15:00)
101,2014,131,30,14.1,94.8,13.29,0,0,0.086,-18.62,1005,0.468,0.449,260.8,15.76,1.274,12.93,"2014-05-11","00:30:00",(14-05-11 00:30:00)
101,2014,131,45,13.85,94.9,13.07,0,0,0.07,-23.74,1005,0.893,0.774,255.4,29.31,4.41,12.91,"2014-05-11","00:45:00",(14-05-11 00:45:00)
101,2014,131,100,13.95,87.5,11.88,0,0,0.073,-29.52,1005,1.518,1.279,273,31.97,4.312,12.88,"2014-05-11","01:00:00",(14-05-11 01:00:00)
101,2014,131,115,14.52,67.38,8.53,0,0,0.036,-4.903,1005,1.839,1.619,276.9,27.98,4.312,12.86,"2014-05-11","01:15:00",(14-05-11 01:15:00)
101,2014,131,130,14.34,63.87,7.59,0,0,0.029,-3.212,1005,1.168,1.001,268.8,30.64,4.116,12.84,"2014-05-11","01:30:00",(14-05-11 01:30:00)
101,2014,131,145,14.12,58.37,6.011,0,0,0.047,-4.54,1006,1.444,1.242,274.6,30.2,4.214,12.82,"2014-05-11","01:45:00",(14-05-11 01:45:00)
101,2014,131,200,14.59,47.53,3.558,0,0,0.024,-9.86,1006,1.642,1.453,278.7,27.49,4.802,12.79,"2014-05-11","02:00:00",(14-05-11 02:00:00)
101,2014,131,215,14.24,48.8,3.62,0,0,0.036,-20.26,1006,1.639,1.461,271.2,26.7,4.704,12.77,"2014-05-11","02:15:00",(14-05-11 02:15:00)
101,2014,131,230,13.64,53.89,4.462,0,0,0.02,-84.2,1006,1.564,1.308,266.4,32.37,4.41,12.75,"2014-05-11","02:30:00",(14-05-11 02:30:00)
101,2014,131,245,13.45,54.22,4.381,0,0,0.033,-36.84,1006,1.757,1.564,271.6,26.83,4.998,12.73,"2014-05-11","02:45:00",(14-05-11 02:45:00)
101,2014,131,300,13.13,56.13,4.585,0,0,0.026,-19.17,1006,1.269,1.113,269.3,28.28,3.822,12.71,"2014-05-11","03:00:00",(14-05-11 03:00:00)
101,2014,131,315,13.08,56.58,4.651,0,0,0.037,-19.67,1006,1.483,1.351,274.3,24.12,3.92,12.69,"2014-05-11","03:15:00",(14-05-11 03:15:00)
101,2014,131,330,12.83,58.18,4.817,0,0,0.04,-21.22,1006,1.243,1.093,266.9,28.17,3.626,12.66,"2014-05-11","03:30:00",(14-05-11 03:30:00)
101,2014,131,345,12.42,61.19,5.165,0,0,0.042,-24.72,1006,1.224,1.076,266.3,28.16,4.116,12.64,"2014-05-11","03:45:00",(14-05-11 03:45:00)
101,2014,131,400,12.37,59.55,4.727,0,0,0.046,-31.5,1006,1.04,0.91,271.3,28.58,3.528,12.62,"2014-05-11","04:00:00",(14-05-11 04:00:00)
101,2014,131,415,12.17,59.66,4.566,0,0.006,0.171,-45.45,1006,0.717,0.616,260.2,28.63,2.842,12.59,"2014-05-11","04:15:00",(14-05-11 04:15:00)
101,2014,131,430,11.73,63.2,4.965,0,0.592,2.299,-47.91,1006,0.705,0.624,234.8,27.31,2.352,12.57,"2014-05-11","04:30:00",(14-05-11 04:30:00)
101,2014,131,445,10.83,68.11,5.195,0,5.12,12.34,-43.94,1007,0.661,0.604,243.4,23.54,2.058,12.54,"2014-05-11","04:45:00",(14-05-11 04:45:00)
101,2014,131,500,10.46,68.35,4.889,0,37.86,58.77,-9.72,1007,0.574,0.522,253.8,22.79,1.764,12.52,"2014-05-11","05:00:00",(14-05-11 05:00:00)
101,2014,131,515,10.54,69.82,5.271,0,18,38.99,-16.99,1007,0.856,0.777,263.1,24.55,2.548,12.49,"2014-05-11","05:15:00",(14-05-11 05:15:00)
101,2014,131,530,10.85,69.41,5.488,0,40.18,84.4,-6.573,1007,1.3,1.194,262,23.15,2.94,12.46,"2014-05-11","05:30:00",(14-05-11 05:30:00)
101,2014,131,545,11.49,68.35,5.868,0,93.2,191,21.23,1008,1.21,1.13,268.1,20.8,3.234,12.43,"2014-05-11","05:45:00",(14-05-11 05:45:00)
101,2014,131,600,12.7,64.33,6.134,0,220.1,427.4,82.6,1008,1.275,1.167,268.3,23.52,3.332,12.41,"2014-05-11","06:00:00",(14-05-11 06:00:00)
101,2014,131,615,14.07,58.62,6.092,0,176.2,360.2,57.38,1008,1.029,0.952,271.9,22.18,2.352,12.38,"2014-05-11","06:15:00",(14-05-11 06:15:00)
101,2014,131,630,13.95,56.06,5.335,0,145.5,318,33.37,1008,1.547,1.443,272.8,20.98,3.332,12.36,"2014-05-11","06:30:00",(14-05-11 06:30:00)
101,2014,131,645,13.7,59.28,5.906,0,205.6,455.2,63.93,1008,1.878,1.738,264,22.07,6.272,12.33,"2014-05-11","06:45:00",(14-05-11 06:45:00)
101,2014,131,700,14.79,56.5,6.226,0,350.9,749,151.4,1009,2.239,2.068,265,22.34,6.664,12.31,"2014-05-11","07:00:00",(14-05-11 07:00:00)
101,2014,131,715,15.15,52.6,5.538,0,394.9,845,188.2,1009,2.551,2.352,270.4,22.56,7.06,12.28,"2014-05-11","07:15:00",(14-05-11 07:15:00)
101,2014,131,730,15.61,50.07,5.249,0,445.1,945,227.2,1009,2.82,2.58,278.7,23.67,7.06,12.26,"2014-05-11","07:30:00",(14-05-11 07:30:00)
101,2014,131,745,15.68,48.39,4.818,0,493.1,1034,252.5,1009,3.318,2.927,268.5,27.78,8.13,12.24,"2014-05-11","07:45:00",(14-05-11 07:45:00)
101,2014,131,800,16.25,46.2,4.676,0,535.6,1121,286.7,1009,2.87,2.43,276.2,31.65,8.82,12.22,"2014-05-11","08:00:00",(14-05-11 08:00:00)
101,2014,131,815,16.39,43.04,3.8,0,578.7,1208,327.8,1009,3.593,3.164,277.3,27.97,8.53,12.2,"2014-05-11","08:15:00",(14-05-11 08:15:00)
101,2014,131,830,16.88,40.51,3.37,0,624.8,1302,354.3,1010,3.324,2.972,273.2,26.38,8.72,12.18,"2014-05-11","08:30:00",(14-05-11 08:30:00)
101,2014,131,845,17.47,37.85,2.92,0,663.6,1381,386.6,1010,3.733,3.352,274.5,25.9,8.82,12.18,"2014-05-11","08:45:00",(14-05-11 08:45:00)
101,2014,131,900,17.89,34.89,2.146,0,705,1459,423.3,1010,3.213,2.83,270,28,8.82,12.18,"2014-05-11","09:00:00",(14-05-11 09:00:00)
101,2014,131,915,18.25,31.03,0.831,0,743,1529,437.7,1010,3.686,3.274,267.3,27.08,9.21,12.18,"2014-05-11","09:15:00",(14-05-11 09:15:00)
101,2014,131,930,18.63,29.64,0.532,0,774,1591,465,1010,2.925,2.531,266.8,29.72,8.43,12.18,"2014-05-11","09:30:00",(14-05-11 09:30:00)
101,2014,131,945,18.71,24.92,-1.791,0,808,1651,505.4,1010,4.339,3.757,284.9,29.64,11.96,12.2,"2014-05-11","09:45:00",(14-05-11 09:45:00)
101,2014,131,1000,18.74,24.01,-2.261,0,834,1704,513.2,1010,3.745,3.314,277.5,27.5,9.8,12.22,"2014-05-11","10:00:00",(14-05-11 10:00:00)
101,2014,131,1015,19.23,24.25,-1.722,0,858,1749,540.8,1010,3.218,2.717,279.4,31.87,9.51,12.25,"2014-05-11","10:15:00",(14-05-11 10:15:00)
101,2014,131,1030,19.37,23.97,-1.745,0,880,1789,552.2,1010,3.901,3.417,279.2,28.5,8.82,12.28,"2014-05-11","10:30:00",(14-05-11 10:30:00)
101,2014,131,1045,19.89,23.71,-1.466,0,888,1819,568.9,1010,2.932,2.53,273.2,30.02,8.23,12.32,"2014-05-11","10:45:00",(14-05-11 10:45:00)
101,2014,131,1100,20.08,24,-1.182,0,902,1844,578.3,1010,2.768,2.427,283.5,28.41,7.74,12.36,"2014-05-11","11:00:00",(14-05-11 11:00:00)
101,2014,131,1115,20.34,23.73,-1.094,0,915,1865,601.7,1010,2.972,2.515,288.2,31.71,7.74,12.42,"2014-05-11","11:15:00",(14-05-11 11:15:00)
101,2014,131,1130,20.65,21.89,-1.923,0,920,1880,609,1010,3.184,2.862,263,25.76,7.84,12.48,"2014-05-11","11:30:00",(14-05-11 11:30:00)
101,2014,131,1145,20.63,21.9,-1.952,0,924,1884,598.3,1010,3.172,2.851,288.1,25.75,7.45,12.55,"2014-05-11","11:45:00",(14-05-11 11:45:00)
101,2014,131,1200,20.97,21.02,-2.231,0,922,1880,599.4,1010,2.852,2.185,305.8,39.06,8.23,12.62,"2014-05-11","12:00:00",(14-05-11 12:00:00)
101,2014,131,1215,21.36,20.49,-2.232,0,917,1873,591.1,1010,3.295,2.86,261.6,29.43,8.23,12.7,"2014-05-11","12:15:00",(14-05-11 12:15:00)
101,2014,131,1230,22,21.06,-1.378,0,907,1857,576.1,1010,2.584,2.063,263.4,36.22,7.74,12.78,"2014-05-11","12:30:00",(14-05-11 12:30:00)
101,2014,131,1245,21.86,20.26,-2.002,0,895,1817,568.2,1010,3.194,2.723,263.5,31.02,9.6,12.86,"2014-05-11","12:45:00",(14-05-11 12:45:00)
101,2014,131,1300,22.03,19.59,-2.329,0,863,1800,572.6,1010,3.291,2.642,271.7,35.91,8.04,12.95,"2014-05-11","13:00:00",(14-05-11 13:00:00)
101,2014,131,1315,22.27,19.15,-2.405,0,863,1775,555.2,1010,3.428,3.035,277.1,27.37,9.7,13.04,"2014-05-11","13:15:00",(14-05-11 13:15:00)
101,2014,131,1330,22.17,18.94,-2.636,0,843,1732,521.9,1010,3.662,3.249,280,27.18,8.43,13.14,"2014-05-11","13:30:00",(14-05-11 13:30:00)
101,2014,131,1345,22.45,19.57,-1.998,0,818,1684,501.5,1010,2.85,2.224,259.2,37.96,7.74,13.23,"2014-05-11","13:45:00",(14-05-11 13:45:00)
101,2014,131,1400,22.49,18.53,-2.694,0,791,1628,496.6,1010,3.294,2.531,305.7,38.97,7.06,13.33,"2014-05-11","14:00:00",(14-05-11 14:00:00)
101,2014,131,1415,22.5,18.48,-2.708,0,760,1566,472,1010,2.961,2.546,298,30.31,7.15,13.43,"2014-05-11","14:15:00",(14-05-11 14:15:00)
