STATION_NAME,DATE,YEAR,EVAP,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT09,WT14,WT07,WT01,WT06,WT05,WT11,WT04,WT16,WT08,WT18,WT03
AMHERST MA US,18930701,1893,NA,NA,NA,28,NA,NA,272,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930702,1893,NA,NA,NA,NA,NA,NA,278,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930703,1893,NA,NA,NA,NA,NA,NA,267,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930704,1893,NA,NA,NA,NA,NA,NA,250,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930705,1893,NA,NA,NA,137,NA,NA,250,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930706,1893,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930707,1893,NA,NA,NA,NA,NA,NA,261,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930708,1893,NA,NA,NA,38,NA,NA,283,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930709,1893,NA,NA,NA,NA,NA,NA,272,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930710,1893,NA,NA,NA,NA,NA,NA,233,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930711,1893,NA,NA,NA,NA,NA,NA,256,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930712,1893,NA,NA,NA,61,NA,NA,267,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930713,1893,NA,NA,NA,NA,NA,NA,261,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930714,1893,NA,NA,NA,NA,NA,NA,222,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930715,1893,NA,NA,NA,NA,NA,NA,256,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930716,1893,NA,NA,NA,NA,NA,NA,306,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930717,1893,NA,NA,NA,33,NA,NA,267,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930718,1893,NA,NA,NA,NA,NA,NA,300,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930719,1893,NA,NA,NA,NA,NA,NA,283,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930720,1893,NA,NA,NA,NA,NA,NA,261,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930721,1893,NA,NA,NA,NA,NA,NA,294,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930722,1893,NA,NA,NA,33,NA,NA,311,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930723,1893,NA,NA,NA,3,NA,NA,228,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930724,1893,NA,NA,NA,NA,NA,NA,217,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930725,1893,NA,NA,NA,30,NA,NA,228,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930726,1893,NA,NA,NA,86,NA,NA,300,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930727,1893,NA,NA,NA,NA,NA,NA,222,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930728,1893,NA,NA,NA,NA,NA,NA,261,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930729,1893,NA,NA,NA,69,NA,NA,233,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930730,1893,NA,NA,NA,NA,NA,NA,278,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930731,1893,NA,NA,NA,NA,NA,NA,289,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930801,1893,NA,NA,NA,0,NA,NA,272,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930802,1893,NA,NA,NA,0,NA,NA,250,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930803,1893,NA,NA,NA,0,NA,NA,278,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930804,1893,NA,NA,NA,0,NA,NA,278,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930805,1893,NA,NA,NA,25,NA,NA,261,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930806,1893,NA,NA,NA,0,NA,NA,267,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930807,1893,NA,NA,NA,0,NA,NA,233,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930808,1893,NA,NA,NA,0,NA,NA,289,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930809,1893,NA,NA,NA,0,NA,NA,306,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930810,1893,NA,NA,NA,0,NA,NA,328,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930811,1893,NA,NA,NA,0,NA,NA,306,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930812,1893,NA,NA,NA,0,NA,NA,317,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930813,1893,NA,NA,NA,38,NA,NA,222,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930814,1893,NA,NA,NA,0,NA,NA,239,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930815,1893,NA,NA,NA,0,NA,NA,272,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930816,1893,NA,NA,NA,0,NA,NA,272,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930817,1893,NA,NA,NA,20,NA,NA,222,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930818,1893,NA,NA,NA,0,NA,NA,250,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930819,1893,NA,NA,NA,145,NA,NA,239,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930820,1893,NA,NA,NA,0,NA,NA,217,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930821,1893,NA,NA,NA,0,NA,NA,200,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930822,1893,NA,NA,NA,0,NA,NA,250,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930823,1893,NA,NA,NA,0,NA,NA,261,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930824,1893,NA,NA,NA,117,NA,NA,239,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930825,1893,NA,NA,NA,0,NA,NA,317,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930826,1893,NA,NA,NA,0,NA,NA,300,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930827,1893,NA,NA,NA,36,NA,NA,306,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930828,1893,NA,NA,NA,0,NA,NA,289,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930829,1893,NA,NA,NA,251,NA,NA,256,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930830,1893,NA,NA,NA,0,NA,NA,211,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930831,1893,NA,NA,NA,0,NA,NA,233,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930901,1893,NA,NA,NA,0,NA,NA,217,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930902,1893,NA,NA,NA,20,NA,NA,206,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930903,1893,NA,NA,NA,0,NA,NA,189,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930904,1893,NA,NA,NA,0,NA,NA,200,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930905,1893,NA,NA,NA,0,NA,NA,250,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
AMHERST MA US,18930906,1893,NA,NA,NA,0,NA,NA,194,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930907,1893,NA,NA,NA,234,NA,NA,200,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930908,1893,NA,NA,NA,0,NA,NA,183,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930909,1893,NA,NA,NA,0,NA,NA,217,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930910,1893,NA,NA,NA,0,NA,NA,239,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930911,1893,NA,NA,NA,0,NA,NA,183,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930912,1893,NA,NA,NA,0,NA,NA,206,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930913,1893,NA,NA,NA,0,NA,NA,222,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930914,1893,NA,NA,NA,0,NA,NA,239,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930915,1893,NA,NA,NA,0,NA,NA,239,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930916,1893,NA,NA,NA,142,NA,NA,194,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930917,1893,NA,NA,NA,0,NA,NA,167,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930918,1893,NA,NA,NA,0,NA,NA,172,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930919,1893,NA,NA,NA,89,NA,NA,194,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930920,1893,NA,NA,NA,0,NA,NA,222,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930921,1893,NA,NA,NA,0,NA,NA,172,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930922,1893,NA,NA,NA,0,NA,NA,178,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930923,1893,NA,NA,NA,8,NA,NA,217,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930924,1893,NA,NA,NA,0,NA,NA,183,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930925,1893,NA,NA,NA,0,NA,NA,172,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930926,1893,NA,NA,NA,48,NA,NA,172,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930927,1893,NA,NA,NA,0,NA,NA,128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930928,1893,NA,NA,NA,0,NA,NA,156,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18930929,1893,NA,NA,NA,89,NA,NA,128,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18930930,1893,NA,NA,NA,0,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931001,1893,NA,NA,NA,0,NA,NA,167,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931002,1893,NA,NA,NA,0,NA,NA,211,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931003,1893,NA,NA,NA,0,NA,NA,200,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931004,1893,NA,NA,NA,0,NA,NA,156,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931005,1893,NA,NA,NA,0,NA,NA,200,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931006,1893,NA,NA,NA,0,NA,NA,211,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931007,1893,NA,NA,NA,89,NA,NA,228,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931008,1893,NA,NA,NA,0,NA,NA,200,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931009,1893,NA,NA,NA,0,NA,NA,250,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931010,1893,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931011,1893,NA,NA,NA,0,NA,NA,194,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931012,1893,NA,NA,NA,0,NA,NA,211,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931013,1893,NA,NA,NA,0,NA,NA,211,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931014,1893,NA,NA,NA,211,NA,NA,217,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931015,1893,NA,NA,NA,0,NA,NA,150,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931016,1893,NA,NA,NA,0,NA,NA,94,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931017,1893,NA,NA,NA,0,NA,NA,161,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931018,1893,NA,NA,NA,0,NA,NA,161,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931019,1893,NA,NA,NA,0,NA,NA,122,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931020,1893,NA,NA,NA,0,NA,NA,150,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931021,1893,NA,NA,NA,0,NA,NA,194,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931022,1893,NA,NA,NA,0,NA,NA,211,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931023,1893,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18931024,1893,NA,NA,NA,305,NA,NA,211,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931025,1893,NA,NA,NA,0,NA,NA,156,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931026,1893,NA,NA,NA,0,NA,NA,144,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931027,1893,NA,NA,NA,0,NA,NA,161,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931028,1893,NA,NA,NA,483,NA,NA,150,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931029,1893,NA,NA,NA,0,NA,NA,94,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931030,1893,NA,NA,NA,0,NA,NA,72,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931031,1893,NA,NA,NA,0,NA,NA,61,-50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931101,1893,NA,NA,NA,NA,NA,NA,128,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931102,1893,NA,NA,NA,NA,NA,NA,161,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931103,1893,NA,NA,NA,NA,NA,NA,150,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931104,1893,NA,NA,NA,NA,NA,NA,56,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18931105,1893,NA,NA,NA,137,NA,NA,83,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931106,1893,NA,NA,NA,NA,NA,NA,122,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931107,1893,NA,NA,NA,NA,NA,NA,100,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931108,1893,NA,NA,NA,NA,NA,NA,100,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931109,1893,NA,NA,NA,NA,NA,NA,128,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931110,1893,NA,NA,NA,NA,NA,NA,72,-44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931111,1893,NA,NA,NA,NA,NA,NA,100,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931112,1893,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931113,1893,NA,NA,NA,38,NA,NA,128,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18931114,1893,NA,NA,NA,NA,NA,NA,122,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931115,1893,NA,NA,NA,38,NA,NA,67,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18931116,1893,NA,NA,NA,NA,NA,NA,28,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931117,1893,NA,NA,NA,NA,NA,NA,128,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931118,1893,NA,NA,NA,NA,NA,NA,156,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931119,1893,NA,NA,NA,NA,NA,NA,56,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931120,1893,NA,NA,NA,NA,NA,NA,39,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931121,1893,NA,NA,NA,NA,NA,NA,67,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931122,1893,NA,NA,NA,178,NA,NA,100,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18931123,1893,NA,NA,NA,NA,NA,NA,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931124,1893,NA,NA,NA,NA,NA,NA,39,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931125,1893,NA,NA,NA,NA,NA,NA,6,-50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931126,1893,NA,NA,NA,NA,NA,NA,6,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931127,1893,NA,NA,NA,NA,NA,NA,11,-122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931128,1893,NA,NA,NA,224,NA,NA,139,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931129,1893,NA,NA,NA,NA,NA,NA,100,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931130,1893,NA,NA,NA,NA,NA,NA,100,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931201,1893,NA,NA,NA,NA,NA,0,44,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931202,1893,NA,NA,NA,NA,NA,0,0,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931203,1893,NA,NA,NA,NA,NA,0,17,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
AMHERST MA US,18931204,1893,NA,NA,NA,615,NA,178,28,-106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931205,1893,NA,NA,NA,NA,NA,0,-78,-128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
AMHERST MA US,18931206,1893,NA,NA,NA,61,NA,51,0,-139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931207,1893,NA,NA,NA,NA,NA,0,11,-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931208,1893,NA,NA,NA,NA,NA,0,-17,-144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931209,1893,NA,NA,NA,NA,NA,0,6,-150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931210,1893,NA,NA,NA,36,NA,25,67,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
AMHERST MA US,18931211,1893,NA,NA,NA,NA,NA,0,-56,-111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931212,1893,NA,NA,NA,13,NA,13,6,-106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931213,1893,NA,NA,NA,NA,NA,0,-117,-206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931214,1893,NA,NA,NA,NA,NA,0,-100,-233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
AMHERST MA US,18931215,1893,NA,NA,NA,NA,NA,0,-17,-139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
AMHERST MA US,18931216,1893,NA,NA,NA,401,NA,76,22,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
AMHERST MA US,18931217,1893,NA,NA,NA,NA,NA,0,39,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931218,1893,NA,NA,NA,NA,NA,0,-17,-144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931219,1893,NA,NA,NA,NA,NA,0,44,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931220,1893,NA,NA,NA,NA,NA,0,33,-111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931221,1893,NA,NA,NA,NA,NA,0,56,-111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931222,1893,NA,NA,NA,NA,NA,0,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931223,1893,NA,NA,NA,NA,NA,0,78,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931224,1893,NA,NA,NA,NA,NA,0,94,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931225,1893,NA,NA,NA,30,NA,0,111,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931226,1893,NA,NA,NA,NA,NA,0,94,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931227,1893,NA,NA,NA,NA,NA,0,0,-117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,18931228,1893,NA,NA,NA,NA,NA,0,39,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
